loss,precision,recall,specificity,accuracy,AUROC
0.1830675436838253,0.6775170334086225,0.4840568925335153,0.9765967860952154,0.9100132555702457,0.9236911689875843
0.152041418405177,0.7703736377907945,0.6141751584437516,0.9797291130990954,0.9421632154823014,0.9475802319325423
0.14167379190188809,0.7868306138315,0.6412753342866182,0.9806367642170674,0.9453932200999093,0.956374691864702
0.13177118953261469,0.7969015203080736,0.666442304357394,0.9811612296032834,0.9494499212571491,0.9637961325976132
0.12448822105074073,0.8009936558949696,0.6875433997885959,0.9809896852877047,0.9510933654322388,0.9685413436704999
0.11828042386105289,0.8087604888924608,0.7074251965180531,0.9815215316262689,0.9539330391814768,0.9717409084553821
0.11470881353381339,0.8146238057642011,0.7197913552100236,0.981694120723564,0.9552562336034996,0.9735693030989288
0.11130563848212853,0.8224821109939982,0.7276210247933328,0.9824974435764748,0.9574959528232901,0.9753253298312045
0.10729250121671516,0.8298349804706402,0.7411536568546438,0.9831153609910169,0.9584265378403996,0.9770392375151667
0.10540877340232825,0.8300857445499202,0.7417358258465031,0.9831027112028621,0.959054849032149,0.9781399276565079
0.10339693398447009,0.8305376081226824,0.7505921005934209,0.9828838790143216,0.958957830688199,0.9789184517430569
0.1007348517677537,0.8363849100497391,0.7582201073925059,0.9835256080369692,0.9607076139851016,0.9800855117583764
0.09895332421067062,0.8375458830559218,0.7637753781524148,0.9834567053360982,0.9616496846593346,0.9810359750458149
0.09686009124391251,0.8426602164188305,0.7689663692637607,0.983917681841521,0.9624788338347957,0.9817469880160089
0.09517018812465237,0.843630986976194,0.7730782349725386,0.983991499061699,0.9629476548638793,0.9823506358695752
0.09321062286963334,0.8473073164890478,0.7777842849314034,0.9843586553503443,0.963015609968813,0.983132185896287
0.09178631788248325,0.8506835316036556,0.7811712081188912,0.9847942733907843,0.9649705702425851,0.9835633789204824
0.0902561943743143,0.8542015074609636,0.7868720528420743,0.984967515275285,0.9656872707881206,0.9842734485837219
0.08815167310113485,0.8543057955421127,0.7908939763500884,0.985066076746216,0.9658176831332955,0.9850938612090854
0.0852940892940527,0.8609943392577472,0.7976460180751554,0.9856191850281335,0.9678490540545666,0.9859981653045718
0.08439209599148582,0.8658355027884692,0.8024624628616167,0.9860865988351919,0.9678690907736872,0.9861692763574508
0.08286942994395444,0.8654667897983356,0.8059139025730414,0.9859917941573146,0.96849792755983,0.9868992070104172
0.08145047144198024,0.8687914264452709,0.8057145868335758,0.9864709679786865,0.9690309368658864,0.987400133469484
0.07984971821129143,0.8707429280689171,0.816944459716121,0.9865706492293704,0.969759371416454,0.9876749776293787
0.07875470570134777,0.8730749013545634,0.8139411885817129,0.986863056192169,0.9700462318988987,0.9881204601348083
0.0776597237013079,0.8724497502988523,0.8189200809947005,0.9866937787325175,0.9703252522537686,0.9885181878933378
0.07599925371753918,0.8751271058310259,0.8235868031198198,0.9868815070515996,0.9706909285329134,0.9890556402400448
0.07455737996768128,0.8786860325851956,0.8296250003773171,0.9872855505606791,0.9723596515150564,0.9894583951367527
0.07407462655066012,0.8798445990314713,0.8267692041558188,0.9874266799505766,0.9712732339423822,0.9895918557298781
0.0718469173806879,0.8846022467892449,0.8351829045706683,0.9878702422341069,0.9731051446731659,0.9901663193179759
0.07029095260208254,0.8828644775771521,0.8366945555081239,0.9876242115332916,0.9726559599690586,0.9907026359790607
0.06911657755361036,0.8867872395851949,0.8408885855932493,0.9880984667185191,0.9736783826848117,0.9910023839790629
0.06945465952885133,0.8857439179141242,0.838579498432778,0.9879857028747822,0.9728264188528093,0.9909016777702709
0.06845601007633202,0.8885034311104107,0.841370733650597,0.9882780733230235,0.973153390990793,0.991182696633924
0.06774899390646377,0.8894214372377138,0.8445369664792184,0.9882667615964964,0.9743694837888525,0.9914307005206262
0.06591032142261485,0.892240298402918,0.8470967598147578,0.9886753106260443,0.9745099392077109,0.9919426276287996
0.06495731072807992,0.8955769646275151,0.853676747004907,0.9889533922478959,0.9753154628823082,0.9920488076238525
0.06515978661564377,0.8936775879816966,0.8498588236602577,0.9887470585984869,0.9750559302185308,0.9920188668733437
0.06406403237858692,0.8979455253204426,0.8529616544196555,0.9892126959902389,0.9754342042242609,0.9922559396661746
0.06339968438330176,0.8958201233868126,0.8566432489647163,0.9889956711827814,0.9755617345746161,0.9924540849038118
0.06313100559553048,0.8955988135781732,0.8518153692150975,0.9889649190344252,0.9759612482605239,0.9924782627252213
0.06304336441876562,0.89962205604032,0.8560906669220051,0.9894094288170159,0.9757357754471485,0.9925126534779047
0.06263323891740125,0.897747099668056,0.8564068453984933,0.9891296894521685,0.9754758961715613,0.9926290144049916
0.06260686189875947,0.8980141612323554,0.8593661390446328,0.9891751299391279,0.9761057321292026,0.9926273837850076
0.061081245533182275,0.9009305759593174,0.8613428056419075,0.9894623523717886,0.9763072936341585,0.9929525380323555
0.06142494014209813,0.9028740902025778,0.8595539906898418,0.989751355515586,0.9755277139814624,0.9928376893089013
0.06118240968712994,0.9026024615442431,0.8602635322569369,0.9896536915151922,0.9763657222659132,0.9929127487970127
0.06073679290600009,0.8998175232976049,0.8623646699988449,0.9894178898126872,0.9763988455103499,0.9930691438398579
0.06043052355907074,0.9022731584113639,0.861626828307504,0.9895929885698153,0.9771366217911945,0.9931318968415902
0.060929707844403234,0.9028840172398198,0.8570580082433717,0.9897620038943248,0.9765696742614034,0.9930665149202128
